Passenger Count;Trip Distance (in miles);Fare Amount;Surcharge;Tip Amount;Total Amount;Generous ? 
1;1;6,2;0,5;2,25;9,75;Yes
2;1,9;8,5;0,5;0;9,8;No
2;1,09;8,5;0,5;3;12,8;Yes
1;2,5;11,5;0,5;2,55;15,35;Yes
3;2,72;13;0,5;0;14,3;No
1;2,9;15;0,5;3,25;19,55;Yes
1;2,7;15,5;0,5;0;16,8;No
1;9,65;29;0,5;5,9;36,2;Yes
2;0,58;4,5;0,5;1;6,8;Yes
1;1,4;7,5;0,5;0;8,8;No
1;1,7;10,5;0,5;0;11,5;No
1;5,1;17;0,5;3,65;21,95;Yes
2;6,6;21,5;0,5;5,6;33,73;Yes
1;1,3;15,5;0,5;0;16,8;No
4;1,3;17;0,5;0;18,3;No
1;13,2;44;0,5;0;45,3;No
1;0;8;0;1,6;10,4;Yes
1;0,1;2,5;0,5;0;3,8;No
1;0,7;4,2;0,5;1,1;6,6;Yes
1;1,3;8;0,5;0;9,3;No
1;1,82;9,5;0,5;0;10,8;No
5;0,75;9;0,5;2,85;13,15;Yes
1;10,4;30,5;0,5;0;31,8;No
5;3,08;16,5;0,5;0;17,8;No
3;0,6;2,2;0,5;0;3,5;No
2;1,71;8;0,5;1,7;11;Yes
2;1,1;7;0,5;0;8,3;No
1;2,32;9,5;0,5;0;10,8;No
1;3,7;13,7;0,5;5;20;Yes
3;2,8;12,5;0,5;3,45;17,25;Yes
2;3,7;15;0,5;0;16,3;No
1;3,6;15;0,5;0;16,3;No
3;11,84;38;0,5;6;45,3;Yes
5;1,1;5,5;0,5;0;6,8;No
1;1,5;6,7;0,5;1,5;9,5;Yes
1;0,7;6;0,5;2;9,3;Yes
1;1,46;7,5;0,5;0;8,8;No
1;1,36;7;0,5;1,5;9,8;Yes
2;1,98;8,5;0,5;0;9,8;No
1;3,33;11,5;0,5;5;17,8;Yes
1;1,3;8,5;0,5;0;9,8;No
1;7,53;22;0,5;0;23,3;No
1;2,37;11,5;0,5;2,4;15,2;Yes
1;1,53;7,5;0,5;0;8,8;No
1;3,72;13;0,5;0;14,3;No
6;3,83;15;0,5;3,1;19,4;Yes
1;6,02;20,5;0,5;0;21,8;No
3;0,33;3,5;0,5;0;4,8;No
3;1,14;5;0,5;1;7,3;Yes
5;1,26;6,5;0,5;0;7,8;No
2;0,3;5,5;0,5;1,7;8,5;Yes
5;1,91;9;0,5;1,9;12,2;Yes
1;1,62;9;0,5;0;10,3;No
1;2,7;12;0,5;0;13,3;No
1;2;13;0,5;0;14,3;No
1;0;5;0,5;0;6,3;No
1;0,62;5,5;0,5;1;7,8;Yes
1;1,43;7;0,5;0;8,3;No
2;2,48;9;0,5;1;11,3;Yes
2;4,1;13,2;0,5;2,9;17,4;Yes
2;5,77;21;0,5;0;22,3;No
1;0,59;5;0,5;0;6,3;No
1;0,7;5,5;0,5;0;6,8;No
2;1,38;7,5;0,5;0;8,8;No
2;1,3;8;0,5;0;9,3;No
6;1,81;8,5;0,5;0;9,8;No
2;2,9;14,7;0,5;4;20;Yes
1;6,5;23,5;0,5;2;26,8;Yes
1;0;2,5;0,5;0;3,8;No
1;0,4;3,5;0,5;0;4,8;No
1;0,6;4,5;0,5;1,15;6,95;Yes
4;1,3;6,5;0,5;0;7,8;No
1;2,5;9;0,5;1,55;11,85;Yes
1;2,08;10;0,5;1;12,3;Yes
2;3,66;13,5;0,5;2,8;17,6;Yes
1;6,4;23;0,5;0;24,3;No
5;5,24;23,5;0,5;4,8;29,6;Yes
2;2,38;19;0,5;1;21;Yes
1;0,7;5,5;0,5;0;6,8;No
2;1,24;6,5;0,5;0;7,8;No
1;1,17;6;0,5;0;7,3;No
1;2,9;13,5;0,5;3,7;18,5;Yes
2;0,6;4;0,5;0;5,3;No
5;1,25;6,5;0,5;0;7,8;No
1;1,22;7;0,5;1;9,3;Yes
1;1,8;8;0,5;0;9,3;No
1;1,89;10;0,5;0;11,3;No
1;2,7;11;0,5;1,5;13,8;Yes
1;3,2;12,7;0,5;4,2;18,2;Yes
2;3,9;15,5;0,5;3,2;20;Yes
1;4,68;16,5;0,5;0;17,8;No
2;5,54;19,5;0,5;3;23,8;Yes
3;2,7;14,5;0,5;3,15;18,95;Yes
1;7;22;0,5;2;25,3;Yes
1;0,25;3,5;0,5;0;4,8;No
6;0,93;5;0,5;1,08;7,38;Yes
1;2;9;0,5;0;10,3;No
1;0,23;6,5;0,5;1,4;9,2;Yes
2;1,6;12;0,5;0;13,3;No
1;2,9;13,5;0,5;0;14,8;No
6;2,11;12,5;0,5;0;13,8;No
1;6;18;0,5;4,8;24,1;Yes
1;3;14;0,5;0;15,3;No
6;18,03;49;0,5;12,38;62,68;Yes
1;1,7;8,5;0,5;0;9,8;No
1;2,76;13;0,5;0;14,3;No
3;2,01;12,5;0,5;2,6;16,4;Yes
2;2,9;14;0,5;0;15,3;No
1;1,1;5;0,5;0;6,3;No
2;1,34;7;0,5;0;8,3;No
2;6,55;19;0,5;0;20,3;No
1;5,1;19;0,5;2;22,3;Yes
1;1,4;6,5;0,5;1,4;9,2;Yes
1;4,2;13;0,5;4,05;18,35;Yes
1;2,86;10,5;0,5;0;11,8;No
1;1;8;0,5;0;9,3;No
2;0,7;5,5;0,5;0;6,8;No
1;1,8;9;0,5;1,03;11,33;Yes
1;3,9;13,2;0,5;2,9;17,4;Yes
1;2,54;10,5;0,5;2;13,8;Yes
1;5,09;17;0,5;4,38;22,68;Yes
1;4,4;17,5;0,5;0;18,8;No
1;0,9;6;0,5;0;7,3;No
1;1,01;6,5;0,5;0;7,8;No
2;0,8;6,5;0,5;0;7,8;No
1;1,6;8,5;0,5;1,95;11,75;Yes
2;2,7;11,5;0,5;0;12,8;No
1;2,8;12;0,5;0;13,3;No
2;3,46;13;0,5;0;14,3;No
2;3,21;15,5;0,5;1;17,8;Yes
1;6,14;21,5;0,5;0;22,8;No
2;0,7;4,7;0,5;1,8;7,8;Yes
1;0,3;5,5;0,5;0;6,8;No
2;1,3;7;0,5;2,45;10,75;Yes
1;4,13;15;0,5;2,8;19,1;Yes
1;6,3;21,5;0,5;6,8;29,6;Yes
2;1,9;15,2;0,5;3,3;19,8;Yes
2;1,1;6,7;0,5;1,6;9,6;Yes
1;0,7;7;0,5;0;8,3;No
3;3,4;12,7;0,5;0;14;No
4;4,3;15,5;0,5;6,6;28,73;Yes
2;1,5;11;0,5;1;13,3;Yes
1;5,22;17,5;0,5;0;18,8;No
1;0,4;5;0,5;0;6,3;No
2;3;10,5;0,5;0;11,8;No
1;2,01;10;0,5;0;11,3;No
1;2,5;17,5;0,5;0,06;18,86;Yes
1;1,1;6;0,5;0;7,3;No
1;0,97;6;0,5;0;7,3;No
4;1,36;7;0,5;0;8,3;No
1;2,3;9,2;0,5;2,1;12,6;Yes
3;2,42;10;0,5;2,1;13,4;Yes
1;2,6;10,7;0,5;3,6;15,6;Yes
2;3,69;14;0,5;2,9;18,2;Yes
2;0,5;6;0,5;0;7,3;No
1;1,83;8;0,5;0;9,3;No
1;0,9;7;0,5;0;8,3;No
1;2,05;9,5;0,5;0;10,8;No
1;3,5;13;0,5;0;14,3;No
3;2,03;10,5;0,5;1;12,8;Yes
1;12,38;35,5;0,5;0;36,8;No
5;2,05;16;0,5;0;17,3;No
5;3,16;11,5;0,5;2;14,8;Yes
5;2,99;12;0,5;2,5;15,8;Yes
2;3,1;14;0,5;3,05;18,35;Yes
1;10,2;0;0;0;0,3;No
2;0,95;5;0,5;0;6,3;No
1;2,3;10;0,5;2;13,3;Yes
1;2,3;10,5;0,5;2;13,8;Yes
1;2,1;10,5;0,5;2,35;14,15;Yes
1;5;17,5;0,5;0;18,8;No
1;2,9;14,5;0,5;3,87;19,37;Yes
6;1,25;14,5;0,5;0;15,8;No
1;5,8;22,2;0,5;4,7;28,2;Yes
2;4,4;27,5;0,5;0;28,8;No
1;0,6;4;0,5;0;5,3;No
4;0,9;6;0,5;0;7,3;No
4;0,7;5,5;0,5;0;6,8;No
1;1,4;7;0,5;0;8,3;No
1;2,1;8,5;0,5;0;9,8;No
6;1,23;7;0,5;1,5;9,8;Yes
2;2,7;10,7;0,5;3;15;Yes
5;1,98;10,5;0,5;2,2;14;Yes
1;7,9;23,5;0,5;0;24,8;No
2;3,54;16,5;0,5;2;19,8;Yes
1;1,16;6,5;0,5;0;7,8;No
1;1,4;7;0,5;0;8,3;No
1;4,6;14,2;0,5;0,05;15,55;Yes
2;1,68;8,5;0,5;0;9,8;No
1;2,41;10;0,5;2,1;13,4;Yes
1;4,3;17;0,5;0;18,3;No
1;0,57;4;0,5;0,8;6,1;Yes
1;0,6;4,5;0,5;0;5,8;No
3;0,6;5,5;0,5;0;6,8;No
1;1,69;9;0,5;1;11,3;Yes
2;1,8;10,5;0,5;0;11,8;No
1;2,56;11,5;0,5;2,4;15,2;Yes
1;6,76;21;0,5;4,3;26,6;Yes
3;3,73;14;0,5;2,9;18,2;Yes
2;3,7;14;0,5;3,05;18,35;Yes
1;1,2;10,5;0,5;0;11,5;No
1;0,41;3,5;0,5;0;4,8;No
2;0,6;3,7;0,5;1;6;Yes
1;0,2;4;0,5;0;5,3;No
3;1,2;6,5;0,5;0;7,8;No
1;1,81;7,5;0,5;0;8,8;No
1;2,91;10;0,5;0;11,3;No
1;1,71;9;0,5;0;10,3;No
1;4,5;19,2;0,5;4,1;24,6;Yes
1;0,05;2,5;0,5;0;3,8;No
1;0,76;4,5;0,5;0;5,8;No
2;0,7;5;0,5;1,55;7,85;Yes
1;1,1;6;0,5;1,5;8,8;Yes
1;0,91;6;0,5;0;7,3;No
1;3,8;12,5;0,5;2,75;16,55;Yes
1;1,7;8,5;0,5;0;9,8;No
1;2,4;9,2;0,5;3,15;13,65;Yes
1;2,7;11,5;0,5;1;13,8;Yes
1;7;21;0,5;4,45;26,75;Yes
1;5,6;20;0,5;1;22,3;Yes
1;4,9;20,5;0,5;0;21,8;No
1;6,31;24;0,5;3;28,3;Yes
1;4,9;20,2;0,5;0,08;21,58;Yes
1;12,1;38;0,5;0;39,3;No
2;0,9;5;0,5;0;6,3;No
1;0,8;5;0,5;1;7,3;Yes
1;1,3;7;0,5;0;8,3;No
1;2,4;9,5;0,5;2,15;12,95;Yes
1;5,1;16;0,5;3,45;20,75;Yes
2;1,95;9,5;0,5;0;10,8;No
2;2,7;13;0,5;0;14,3;No
1;3,2;14;0,5;0;15,3;No
4;0,5;4,5;0,5;0;5,8;No
1;2,8;13;0,5;2,7;17;Yes
1;3;13,5;0,5;2,95;17,75;Yes
1;6,45;22;0,5;0;23,3;No
1;5,37;23,5;0,5;0;24,8;No
2;3,07;20;0,5;0;21,3;No
1;0,6;4,7;0,5;1,5;7,5;Yes
1;0,33;4,5;0,5;0;5,8;No
2;1,3;8;0,5;0;9,3;No
1;2,04;10,5;0,5;2,2;14;Yes
1;3,85;15,5;0,5;5;21,8;Yes
2;5,6;19,5;0,5;0;20,8;No
1;4,6;17,5;0,5;3,75;22,55;Yes
2;3,1;16;0,5;0;17,3;No
1;7,02;25;0,5;5,1;31,4;Yes
1;4,1;26;0,5;1;28,3;Yes
2;0,16;3;0,5;0;4,3;No
1;0,9;4,2;0,5;1;6,5;Yes
3;2,2;8,5;0,5;2;11,8;Yes
1;1,6;8;0,5;0;9,3;No
2;1,73;8;0,5;1,7;11;Yes
5;0,67;7,5;0,5;1;9,8;Yes
1;1,09;8,5;0,5;0;9,8;No
1;2,37;10,5;0,5;0;11,8;No
2;1,89;10;0,5;2,62;13,92;Yes
2;0,4;10,5;0,5;1;12,8;Yes
1;6,66;27,5;0,5;2;30,8;Yes
2;0,5;3,5;0,5;0;4,8;No
1;0,86;5;0,5;1,1;7,4;Yes
3;1,8;8,5;0,5;0;9,8;No
1;1,6;8,7;0,5;2;12;Yes
1;1,58;9;0,5;0;10,3;No
1;3,65;16;0,5;0;17,3;No
2;12,49;35,5;0,5;7,2;44;Yes
3;7,8;25,5;0,5;0;26,8;No
1;19,96;52;0;7;65,13;Yes
1;14,63;41;0,5;12,45;54,75;Yes
1;5,21;24,5;0,5;0;25,8;No
1;0;2,5;0,5;0;3,8;No
1;0,3;3;0,5;0;4,3;No
1;2;8;0,5;0;9,3;No
3;2,08;8,5;0,5;1,8;11,6;Yes
1;1,5;7,5;0,5;1,75;10,55;Yes
3;7,3;22;0,5;4,65;27,95;Yes
1;3;13,5;0,5;0;14,8;No
1;11,5;35;0,5;0;36,3;No
1;1,7;18,5;0,5;0;19,8;No
2;1,3;5,5;0,5;0;6,8;No
1;2,92;11,5;0,5;0;12,8;No
1;0,91;8,5;0,5;0;9,8;No
1;2;11;0,5;0;12,3;No
1;3,4;13,2;0,5;2,9;17,4;Yes
1;2,2;14,5;0,5;0;15,8;No
1;3,37;17;0,5;3,5;21,8;Yes
5;3,63;17,5;0,5;0;18,8;No
1;3,1;18;0,5;0;19,3;No
1;6,94;80;0;0;80,8;No
4;4,1;22;0,5;0;23,3;No
1;5,43;27,5;0,5;0;28,8;No
1;1,59;7,5;0,5;1,6;10,4;Yes
2;0,9;5,7;0,5;1;8;Yes
1;3,1;13,5;0,5;0;14,8;No
5;3,79;15;0,5;2,7;19;Yes
6;5,9;19,5;0,5;0;20,8;No
2;9,8;29;0,5;0;30,3;No
2;4,87;20,5;0,5;0;21,8;No
2;0,81;5;0,5;0;6,3;No
3;1,6;8;0,5;0;9,3;No
1;2,2;9,5;0,5;0;10,8;No
1;1,18;10;0,5;0;11,3;No
2;2,3;11,5;0,5;0;12,8;No
1;8;27,5;0,5;5,75;34,55;Yes
5;1,02;6,5;0,5;0;7,8;No
1;1,2;6,5;0,5;1;8,8;Yes
1;0,32;6;0,5;0;7,3;No
1;5,95;18;0,5;0;19,3;No
2;2,6;10,5;0,5;2,35;14,15;Yes
2;7,47;22,5;0,5;5,75;29,55;Yes
2;5;16,5;0,5;2;19,8;Yes
1;3,49;13,5;0,5;2,8;17,6;Yes
4;5,2;20;0,5;4,1;25,4;Yes
1;0,1;2,5;0,5;0;3,8;No
2;0,45;4;0,5;0;5,3;No
2;0,9;6;0,5;2;9,3;Yes
1;2,7;10;0,5;2,8;14,1;Yes
1;4,7;15;0,5;4,05;20,35;Yes
3;4,1;14;0,5;0;15,3;No
1;3,9;14,2;0,5;3,1;18,6;Yes
1;3;12;0,5;0;13,3;No
1;1,25;13;0,5;0;14,3;No
5;12,55;38;0,5;0;39,3;No
1;0,43;4;0,5;1,35;6,65;Yes
2;0,5;4,5;0,5;0;5,8;No
1;1,2;6,5;0,5;0;7,8;No
1;1,11;8;0,5;0;9,3;No
2;0,6;9;0,5;0;10,3;No
1;4,03;14;0,5;3,62;18,92;Yes
1;4,7;16;0,5;0;17,3;No
1;5,33;17,5;0,5;0;18,8;No
1;3,4;13,7;0,5;3;18;Yes
1;12,63;35;0,5;0;36,3;No
6;8,47;28;0,5;0;29,3;No
1;5,01;22;0,5;0;23,3;No
2;0,6;4,5;0,5;1,45;7,25;Yes
1;0,88;5,5;0,5;1,2;8;Yes
1;2,3;9;0,5;0;10,3;No
1;2,1;11;0,5;0;12,3;No
1;3,2;14,5;0,5;0;15,8;No
2;4,5;17;0,5;0;18,3;No
3;3,27;16;0,5;0;17,3;No
1;13,5;41;0,5;8,45;50,75;Yes
1;0,4;4;0,5;0;5,3;No
2;6,49;19,5;0,5;0;20,8;No
5;1,63;10;0,5;0;11,3;No
5;4;14;0,5;2,9;18,2;Yes
3;3,4;16,5;0,5;3,55;21,35;Yes
1;7,2;32,5;0,5;0;33,8;No
1;0,25;3,5;0,5;1;5,8;Yes
1;1,1;6,5;0,5;1,95;9,75;Yes
2;3;11;0,5;0;12,3;No
3;1,13;7,5;0,5;0;8,8;No
1;2,71;10,5;0,5;0;11,8;No
1;4,1;14,2;0,5;3,87;19,37;Yes
1;2,38;12,5;0,5;2,6;16,4;Yes
1;3,2;14,5;0,5;0;15,8;No
1;2,71;17;0,5;3,5;21,8;Yes
1;0,2;3,5;0,5;0;4,8;No
1;0,71;4;0,5;0;5,3;No
1;0,65;5;0,5;0;6,3;No
1;2,14;8,5;0,5;1,5;11,3;Yes
1;1,24;7,5;0,5;2,2;11;Yes
2;3,91;13,5;0,5;0;14,8;No
1;4,1;13,7;0,5;1;16;Yes
1;3,5;14;0,5;4,55;19,85;Yes
3;15,89;42,5;0,5;8,6;52,4;Yes
1;1,3;6,5;0,5;0;7,8;No
2;3,61;13,5;0,5;0;14,8;No
1;6,5;22;0,5;0;23,3;No
1;3,16;15;0,5;0;16,3;No
2;4,7;17,5;0,5;3,76;22,56;Yes
1;11,59;33,5;0,5;8,5;43;Yes
1;0,65;4,5;0,5;0,75;6,25;Yes
1;0,6;4;0,5;0;5,3;No
2;0,8;4,7;0,5;1,2;7,2;Yes
1;0,5;4,5;0,5;0;5,8;No
1;0,92;5,5;0,5;1,8;8,6;Yes
1;1,67;7;0,5;0;8,3;No
1;2,17;8;0,5;0;9,3;No
5;1,97;10;0,5;2,1;13,4;Yes
1;2,27;11;0,5;3;15,3;Yes
1;0,9;12;0,5;0;13,3;No
1;0,6;4,5;0,5;1;6,8;Yes
2;1,1;6,5;0,5;1,55;9,35;Yes
2;1,53;8;0,5;2,12;11,42;Yes
5;0,87;7,5;0,5;2;10,8;Yes
1;1,91;10,5;0,5;0;11,8;No
1;4,95;17;0,5;3,5;21,8;Yes
1;10,16;31;0,5;6,3;38,6;Yes
1;2,6;7,5;0,5;2,12;10,62;Yes
1;0;2,5;0,5;0;3,8;No
1;1,65;8,5;0,5;1,5;11,3;Yes
1;1,1;8;0,5;0;9,3;No
2;0,31;3,5;0,5;0;4,8;No
4;1,2;5,5;0,5;0;6,8;No
1;1,32;6;0,5;1;8,3;Yes
1;2,9;10;0,5;2,8;14,1;Yes
2;2,65;11;0,5;0;12,3;No
1;2,6;10,7;0,5;2,4;14,4;Yes
1;9,1;27,5;0,5;0;28,8;No
2;4,63;18;0,5;0;19,3;No
2;0,51;4,5;0,5;0;5,8;No
2;0,72;5;0,5;0;6,3;No
1;0,8;8;0,5;0;9,3;No
1;2,16;10;0,5;0;11,3;No
3;0,3;3,5;0,5;0;4,8;No
3;0,88;5;0,5;0;6,3;No
1;1,02;6,5;0,5;1,4;9,2;Yes
1;2,58;10;0,5;0;11,3;No
1;3,2;13;0,5;3,38;17,68;Yes
6;5,35;18;0,5;0;19,3;No
1;2,01;12,5;0,5;3,25;17,05;Yes
1;3,1;22,5;0,5;0;23,8;No
5;0,42;4;0,5;0;5,3;No
2;0,78;5;0,5;0;6,3;No
1;0,9;6,5;0,5;0;7,8;No
2;2,18;9,5;0,5;0;10,8;No
2;3,8;13;0,5;1;15,3;Yes
1;5,55;19;0,5;3,9;24,2;Yes
1;4,3;16,2;0,5;4,37;21,87;Yes
1;0,7;4,2;0,5;2;7,5;Yes
3;0,87;5,5;0,5;0;6,8;No
1;0,58;5;0,5;0;6,3;No
2;0,8;6,2;0,5;1,5;9;Yes
1;0,73;6,5;0,5;0;7,8;No
1;2,15;9,5;0,5;2;12,8;Yes
1;0,65;7;0,5;0;8,3;No
2;1,6;8,2;0,5;1,9;11,4;Yes
2;1,9;9;0,5;0;10,3;No
2;2,2;10;0,5;2,25;13,55;Yes
1;4,44;15;0,5;0;16,3;No
1;2;10,5;0,5;0;11,8;No
1;2,68;14;0,5;4,35;19,65;Yes
1;2,45;13,5;0,5;1,5;16,3;Yes
1;1,84;12,5;0,5;0;13,8;No
1;3,8;16;0,5;5,15;22,45;Yes
1;8,9;28;0,5;3;32,3;Yes
1;3,9;17,7;0,5;1,8;20,8;Yes
3;2,08;9;0,5;0;10,3;No
1;1,1;7,5;0,5;1,75;10,55;Yes
1;4,6;17,2;0,5;4,62;23,12;Yes
3;10,79;32;0,5;0;33,3;No
1;0,9;5;0,5;0;6,3;No
3;2,2;10,5;0,5;0;11,8;No
2;1,6;13;0,5;0;14,3;No
5;9,88;29;0,5;0;30,3;No
2;4,9;18;0,5;0;19,3;No
5;6,99;23,5;0,5;4,8;29,6;Yes
1;4,42;18;0,5;3;22,3;Yes
1;1,3;7;0,5;1,65;9,95;Yes
1;0,85;7,5;0,5;0;8,8;No
2;1;7,7;0,5;1;10;Yes
1;2;11;0,5;2,3;14,6;Yes
5;8,17;25;0,5;0;26,3;No
1;1,3;13;0,5;0;14,3;No
2;5,77;21;0,5;0;22,3;No
2;5,09;20;0,5;0;21,3;No
1;0,86;5;0,5;1,65;7,95;Yes
1;1,7;10;0,5;0;11,3;No
2;1,89;12;0,5;1;14,3;Yes
1;4,7;16,5;0,5;0;17,8;No
1;3,8;16;0,5;2;19,3;Yes
1;2,85;17,5;0,5;0;18,8;No
2;1,2;6;0,5;1,8;9,1;Yes
1;1,4;6,5;0,5;0;7,8;No
1;1,1;6;0,5;0;7,3;No
1;0,81;6,5;0,5;2,1;9,9;Yes
1;1,07;8;0,5;1,7;11;Yes
1;3,51;12,5;0,5;2;15,8;Yes
1;2,9;13;0,5;0;14,3;No
1;2,7;15;0,5;0;16,3;No
1;0,44;4;0,5;1;6,3;Yes
1;0,65;6;0,5;0;7,3;No
4;1,6;8,5;0,5;0;9,8;No
2;4,1;14;0,5;0;15,3;No
1;2,72;12;0,5;2,5;15,8;Yes
5;2,6;12,5;0,5;0;13,8;No
1;2,8;14,5;0,5;0;15,8;No
2;8,7;29;0,5;0;30,3;No
1;3,3;20,5;0,5;4,2;26;Yes
2;0,7;4,7;0,5;1,2;7,2;Yes
2;0,9;5,2;0,5;1,62;8,12;Yes
5;3,97;12,5;0,5;1,2;15;Yes
1;4,08;14;0,5;2,9;18,2;Yes
1;3,1;12,7;0,5;2,8;16,8;Yes
1;6,28;20;0,5;0;21,3;No
1;0,78;4,5;0,5;1;6,8;Yes
2;0,71;6;0,5;1,3;8,6;Yes
6;2,82;10;0,5;0;11,3;No
1;1,6;8,5;0,5;1,95;11,75;Yes
1;2,35;10;0,5;0;11,3;No
1;2,5;10,5;0,5;0;11,8;No
4;6,7;22;0,5;0;23,3;No
1;8,1;24,7;0,5;5,2;31,2;Yes
1;3,88;16;0,5;4,12;21,42;Yes
2;3,9;17;0,5;1,25;19,55;Yes
1;0,69;4;0,5;0;5,3;No
1;1,2;6;0,5;0;7,3;No
1;1,46;6,5;0,5;0;7,8;No
1;0,9;6;0,5;0;7,3;No
2;1,8;8;0,5;0;9,3;No
1;0,8;7,5;0,5;0;8,8;No
1;0,61;8,5;0,5;0;9,8;No
2;0,88;10;0,5;0;11,3;No
2;0,64;10;0,5;0;11,3;No
1;3,8;15;0,5;0;16,3;No
2;2,8;13;0,5;2,85;17,15;Yes
1;2,7;15,5;0,5;0;16,8;No
5;2,9;20;0,5;0;21,3;No
1;19,6;53,7;0,5;0;55;No
1;0,19;3;0,5;0;4,3;No
1;0,9;6,5;0,5;1;8,8;Yes
1;1,9;8,5;0,5;0;9,8;No
1;1,4;8;0,5;0;9,3;No
1;1,44;8,5;0,5;9;18,8;Yes
6;3,13;14;0,5;0;15,3;No
5;5,18;18;0,5;2,58;21,88;Yes
1;5,5;20,5;0,5;0;21,8;No
6;1,3;8;0,5;2,55;11,85;Yes
1;0,03;2,5;0,5;0;3,8;No
1;1,3;6,7;0,5;2,4;10,4;Yes
1;1,54;7,5;0,5;0;8,8;No
4;1;7;0,5;0;8;No
2;1,43;8;0,5;2;11,3;Yes
1;5,01;16,5;0,5;0;17,8;No
1;3,8;14,5;0,5;0;15,8;No
5;0,67;11;0,5;1;13,3;Yes
1;0,36;3,5;0,5;0;4,8;No
3;0,7;5,5;0,5;1,35;8,15;Yes
3;5,15;17,5;0,5;0;18,8;No
1;5,7;22;0,5;4,65;27,95;Yes
1;1,95;10;0,5;2,62;13,92;Yes
1;2,52;12,5;0,5;2,6;16,4;Yes
2;2,8;13,2;0,5;2,9;17,4;Yes
6;0,69;6;0,5;0;7,3;No
2;0,87;6;0,5;1,3;8,6;Yes
1;1,6;8,5;0,5;0;9,8;No
3;2,49;10,5;0,5;0;11,8;No
2;1,46;9,5;0,5;2;12,8;Yes
1;13,5;37;0,5;0;38,3;No
1;2,52;16,5;0,5;0;17,8;No
1;4,4;30,7;0,5;5,55;37,55;Yes
1;0,5;4,5;0,5;0;5,8;No
2;2,1;8,2;0,5;0;9,5;No
1;3,2;12;0,5;2;15,3;Yes
1;4,1;15;0,5;1,5;17,8;Yes
2;2,7;13,5;0,5;1;15,8;Yes
2;4,3;18,5;0,5;3,95;23,75;Yes
1;2,97;20,5;0,5;0;21,8;No
1;7,47;28;0,5;0;29,3;No
6;15,23;48;0,5;0;49,3;No
2;2,11;8,5;0,5;2,25;12,05;Yes
1;1,21;8;0,5;2,55;11,85;Yes
1;1,8;9,7;0,5;2,2;13,2;Yes
1;0,5;9;0,5;0;10,3;No
5;1,5;6,2;0,5;2,5;10;Yes
5;3,18;11;0,5;2,3;14,6;Yes
6;1,8;9;0,5;0;10,3;No
2;2,5;11;0,5;3,65;15,95;Yes
1;2,15;12;0,5;0;13,3;No
3;4,2;16;0,5;3,45;20,75;Yes
5;10,95;31,5;0,5;2,33;35,13;Yes
1;6;20,5;0,5;4,2;26;Yes
1;5,7;21;0,5;0;22,3;No
2;14,4;52;0;0;52,8;No
1;9,6;30,5;0,5;0;31,8;No
1;0,95;4,5;0,5;1,25;6,75;Yes
1;0,55;4;0,5;0,9;6,2;Yes
1;0,6;5,5;0,5;2;8,8;Yes
1;0,9;6;0,5;0;7,3;No
1;0,87;6;0,5;0;7,3;No
1;1,1;7;0,5;0;8,3;No
2;3,78;15;0,5;0;16,3;No
1;10,3;31,5;0,5;0;32,8;No
1;0,16;3,5;0,5;0,8;5,6;Yes
2;0,46;5,5;0,5;0;6,8;No
1;0,7;6;0,5;0;7,3;No
2;1,77;7,5;0,5;0;8,8;No
3;4,9;15,5;0,5;0;16,8;No
2;4,05;16;0,5;0;17,3;No
2;0,4;3,5;0,5;0,5;5,3;Yes
1;1,1;6;0,5;0;7,3;No
1;1,17;6,5;0,5;0;7,8;No
2;1,57;7,5;0,5;2;10,8;Yes
1;6,5;19,5;0,5;0;20,8;No
2;3;13;0,5;1,75;16,05;Yes
1;2,4;16;0,5;3,45;20,75;Yes
1;4,95;20;0,5;0;21,3;No
1;1,29;6,5;0,5;0;7,8;No
3;0,67;6,5;0,5;1,75;9,55;Yes
1;3,8;13;0,5;0;14,3;No
5;1,26;7;0,5;0;8,3;No
1;2,1;9;0,5;2,05;12,35;Yes
2;1,98;9,5;0,5;10,88;21,68;Yes
1;2,45;10;0,5;0;11,3;No
1;3,8;15;0,5;3;19,3;Yes
1;4,44;17;0,5;3,5;21,8;Yes
1;1,2;7;0,5;0;8,3;No
1;1,1;8;0,5;0;9,3;No
1;2,89;11,5;0,5;0;12,8;No
3;3,29;14,5;0,5;3,75;19,55;Yes
2;5,35;20;0,5;0;21,3;No
1;10,46;31,5;0,5;0;38,13;No
2;0,8;6;0,5;0;7,3;No
4;1,6;7,5;0,5;0;8,8;No
1;1,4;8,5;0,5;0;9,8;No
2;2,3;10;0,5;0;11,3;No
1;2,71;11,5;0,5;3,6;16,4;Yes
2;1,7;12,2;0,5;2,7;16,2;Yes
1;1,3;6,5;0,5;1,55;9,35;Yes
1;1,1;6,5;0,5;0;7,8;No
1;2,1;9;0,5;1;11,3;Yes
1;3,9;16;0,5;0;17,3;No
1;6,27;21,5;0,5;2;24,8;Yes
1;8,5;26,5;0,5;0;33,13;No
2;13,17;36,5;0,5;0;43,13;No
6;1,03;5,5;0,5;1,2;8;Yes
1;1;5,5;0,5;2;8,8;Yes
3;0,47;5;0,5;0;6,3;No
2;3,4;12;0,5;2;15,3;Yes
1;0,9;9,2;0,5;2,1;12,6;Yes
2;4,06;16;0,5;0;17,3;No
1;0,9;4,5;0,5;0;5,8;No
